gvkey,fyear,ap,at,capx,cogs,epsfx,gp,invt,ni,rect,sale,calc_ap_value,calc_at_value,calc_capx_value,calc_cogs_value,calc_epsfx_value,calc_gp_value,calc_invt_value,calc_ni_value,calc_rect_value,calc_sale_value
143153,2022,3009.784,3477.276,2.415,14.468,1.57,122.463,4.445,31.177,2539.464,136.931,124.38736362457077,123.01166918392674,7.620320855614965,39.97678018575851,22.656250000000004,105.98980673159409,5906.756756756758,92.47437955303123,105.10197900572389,96.21276168913981
143356,2019,1290.0,896552.0,0.0,46306.0,10.11,18539.0,0.0,4186.0,,64845.0,,,,,,,,,,
143356,2022,1188.0,689917.0,0.0,48430.0,-3.93,10218.0,0.0,-1438.0,,58648.0,-7.906976744186046,-23.047742908386798,,4.586878590247484,-138.87240356083086,-44.88375856302929,,-134.3526039178213,,-9.556635052818258
143357,2019,1646.641,29789.88,599.009,29282.379,7.36,13932.634,0.0,4779.112,8095.071,43215.013,,,,,,,,,,
143357,2022,2559.485,47263.39,717.998,40862.121,10.71,20732.184,0.0,6877.169,11776.775,61594.305,55.43673454019425,58.65585896955609,19.86430921739073,39.545086142078816,45.51630434782609,48.803047578799536,,43.90056144321372,45.48081171863718,42.52987729056104
143526,2019,5.007,39.178,0.632,26.807,0.07,14.99,7.451,3.148,6.614,41.797,,,,,,,,,,
143526,2022,6.404,195.666,16.83,61.963,0.15,32.856,20.685,5.079,17.48,94.819,27.900938685839833,399.4282505487774,2562.9746835443034,131.14485022568735,114.28571428571426,119.1861240827218,177.61374312172862,61.34053367217279,164.28787420622922,126.85599444936241
143909,2019,1.612,14.146,0.0,0.0,-0.64,0.0,0.0,-12.775,0.0,0.0,,,,,,,,,,
143909,2022,2.39,26.939,0.0,0.086,-0.9,1.449,0.576,-23.714,1.545,1.535,48.26302729528536,90.43545878693622,,inf,40.625,inf,inf,85.62818003913893,inf,inf
143912,2019,25.874,845.639,15.939,217.952,0.01,312.908,38.845,0.882,194.596,530.86,,,,,,,,,,
143912,2022,59.918,2851.894,55.802,436.916,2.03,744.519,202.471,147.139,555.092,1181.435,131.57609955940325,237.24721778442097,250.09724574941967,100.46432241961534,20200.0,137.93543150063277,421.22795726605744,16582.426303854878,185.25355094657647,122.55114342764568
143974,2019,300.8,26494.8,142.3,2613.7,11.24,2967.6,218.0,278.0,19151.1,5581.3,,,,,,,,,,
143974,2022,398.0,25407.0,68.0,3413.0,4.47,960.0,0.0,223.0,19065.0,4373.0,32.31382978723404,-4.10571130938901,-52.213633169360506,30.581168458507108,-60.231316725978644,-67.65062676910635,-100.0,-19.784172661870503,-0.4495825305073784,-21.649078171752105
144009,2019,318.0,35426.0,246.0,6968.0,8.02,2071.0,0.0,1044.0,12250.0,9039.0,,,,,,,,,,
144009,2022,329.0,31769.0,138.0,6760.0,9.34,2106.0,0.0,1009.0,10568.0,8866.0,3.459119496855346,-10.322926664032067,-43.90243902439025,-2.9850746268656714,16.45885286783043,1.6900048285852245,,-3.3524904214559386,-13.730612244897959,-1.9139285319172477
144122,2019,1265.042,1944.114,2.042,24.75,2.16,122.215,157.739,26.991,1362.766,146.965,,,,,,,,,,
144122,2022,2570.482,3068.85,3.041,28.348,1.17,135.903,24.32,15.047,2348.808,164.251,103.19341176024197,57.853397485949884,48.92262487757102,14.537373737373732,-45.83333333333334,11.199934541586538,-84.58212617044613,-44.25178763291468,72.35592904431134,11.761984145885075
144183,2019,2.234,144.504,0.039,0.0,-0.74,0.0,0.0,-167.928,4.344,0.0,,,,,,,,,,
144183,2022,4.33,179.894,0.004,1.628,0.18,-1.628,0.0,40.809,1.738,0.0,93.82273948075202,24.490671538504134,-89.74358974358975,inf,-124.32432432432432,-inf,,-124.3014863512934,-59.99079189686925,
144396,2019,45.726,382.374,2.94,618.215,-1.61,204.009,0.0,-57.713,174.539,822.224,,,,,,,,,,
144396,2022,12.863,947.839,8.786,2178.923,5.02,627.686,0.0,188.461,659.96,2806.609,-71.8693959672834,147.88270122968612,198.843537414966,252.45391975283673,-411.80124223602485,207.67564176090275,,-426.5486112314384,278.1160657503481,241.343599797622
144435,2019,2842.0,18317.0,524.0,40044.0,-9.34,1096.0,5038.0,-1280.0,2323.0,41140.0,,,,,,,,,,
144435,2022,4386.0,24580.0,555.0,62960.0,10.51,4272.0,8408.0,1610.0,3296.0,67232.0,54.32793807178044,34.192280395261236,5.916030534351145,57.22705024473079,-212.5267665952891,289.7810218978102,66.8916236601826,-225.78125,41.8854928971158,63.422459893048135
144437,2019,7.636,239.544,10.552,26.871,-0.17,58.714,0.0,-5.418,44.251,85.585,,,,,,,,,,
144437,2022,6.388,278.671,8.409,40.167,-0.09,108.382,0.0,-3.429,45.464,148.549,-16.343635411210062,16.333951173897063,-20.308946171341915,49.48085296416212,-47.05882352941177,84.59311237524273,,-36.71096345514951,2.7411809902601094,73.56896652450781
144496,2019,499865.0,972183.0,1584.0,21176.0,1.14,18642.0,132111.0,4304.0,483289.0,39818.0,,,,,,,,,,
144496,2022,585934.0,1104364.0,1643.0,22692.0,2.25,18292.0,112337.0,7630.0,535236.0,40984.0,17.21844898122493,13.596308513932048,3.7247474747474745,7.159047978843974,97.36842105263159,-1.877480956978865,-14.967716541393223,77.27695167286245,10.748641082250993,2.9283238736249935
144520,2019,102.547,1931.646,35.218,1478.642,2.4,743.465,0.0,113.988,431.383,2222.107,,,,,,,,,,
144520,2022,373.316,2888.351,75.831,3522.454,9.9,1720.788,0.0,444.05,953.251,5243.242,264.04380430436777,49.52796733977137,115.31887103185869,138.222233644114,312.5,131.45514583739651,,289.5585500228094,120.97556000120542,135.95812442875163
144535,2019,152218.6,209937.444,217.247,8251.974,1.97,11278.986,0.0,3619.379,138601.58,19530.96,,,,,,,,,,
144535,2022,229249.079,308126.961,422.119,9471.147,3.02,15450.738,0.0,5600.999,202373.072,24921.885,50.60516848795087,46.7708452237801,94.30371880854511,14.774319453745258,53.299492385786806,36.98694191126754,,54.75027622141809,46.01065298101219,27.601945833691737
144559,2019,400.9,24638.7,523.0,1771.7,5.47,6210.5,2385.0,1131.6,1363.9,7982.2,,,,,,,,,,
144559,2022,354.1,21066.0,446.2,1619.9,1.38,5320.0,2147.2,231.4,1381.5,6939.9,-11.673734098278862,-14.50035919102875,-14.684512428298282,-8.5680419935655,-74.77148080438756,-14.33862007889864,-9.970649895178205,-79.55107811947684,1.2904171860106977,-13.057803613039015
144620,2019,,,,,,,,,,,,,,,,,,,,
144620,2022,,,,,,,,,,,,,,,,,,,,
144621,2019,,,,,,,,,,,,,,,,,,,,
144621,2022,,,,,,,,,,,,,,,,,,,,
144624,2019,,,,,,,,,,,,,,,,,,,,
144624,2022,,,,,,,,,,,,,,,,,,,,
144640,2019,81.7,2911.3,71.7,6041.4,9.55,1168.9,985.0,184.4,348.0,7210.3,,,,,,,,,,
144640,2022,147.3,8021.4,107.9,12333.3,44.61,3100.6,959.2,997.3,447.4,15433.9,80.29375764993881,175.52639714217014,50.4881450488145,104.1463899096236,367.12041884816756,165.25793481050556,-2.6192893401015183,440.83514099783076,28.56321839080459,114.05350678889918
144998,2019,1157.0,14128.0,601.0,13540.0,3.57,3108.0,,419.0,2500.0,16648.0,,,,,,,,,,
144998,2022,521.0,6269.0,521.0,6099.0,1.59,1619.0,,666.0,954.0,7718.0,-54.969749351771824,-55.62712344280861,-13.311148086522461,-54.955686853766615,-55.462184873949575,-47.90862290862291,,58.94988066825776,-61.839999999999996,-53.64007688611244
145024,2019,2.394,426.069,0.0,12.965,0.68,37.07,0.0,19.869,6.135,50.035,,,,,,,,,,
145024,2022,3.027,660.968,0.0,16.73,0.58,46.42,0.0,19.914,6.436,63.15,26.44110275689223,55.13168054939457,,29.03972232934825,-14.705882352941188,25.22255192878339,,0.22648346670693897,4.90627546862266,26.21165184370941
145041,2019,83.655,688.8,9.363,665.136,0.4,331.359,309.315,8.445,13.646,996.495,,,,,,,,,,
145041,2022,67.417,708.793,13.193,636.303,1.18,359.235,303.493,26.134,12.27,995.538,-19.410674795290177,2.9025842044134804,40.90569261988679,-4.334902937143678,194.99999999999997,8.412627995618056,-1.8822236231673222,209.46121965660151,-10.083540964385177,-0.09603660831213338
145046,2019,13124.0,77453.0,1077.0,83103.0,18.47,21110.0,0.0,4807.0,11079.0,104213.0,,,,,,,,,,
145046,2022,21203.0,102772.0,1152.0,128738.0,24.81,27857.0,0.0,6025.0,16044.0,156595.0,61.55897592197501,32.68950202058022,6.963788300835655,54.91378169259834,34.325933946940985,31.96115585030791,,25.338048679009777,44.81451394530192,50.264362411599315
145049,2019,380.8,2819.7,78.5,4461.1,-5.31,2004.9,859.7,-470.9,141.9,6466.0,,,,,,,,,,
145049,2022,531.3,3113.4,55.9,4553.7,-1.03,1373.5,682.9,-313.1,153.9,5927.2,39.52205882352939,10.416001702308767,-28.78980891719745,2.0757212346730505,-80.60263653483992,-31.492842535787325,-20.565313481447024,-33.51029942662985,8.456659619450317,-8.332817816269722
145080,2019,8.932,90.56,1.512,85.789,-2.69,28.396,7.097,-4.627,18.571,114.185,,,,,,,,,,
145080,2022,3.43,73.302,1.189,84.457,-0.49,27.694,10.627,-5.252,17.756,112.151,-61.59874608150471,-19.056978798586567,-21.36243386243386,-1.552646609705216,-81.78438661710038,-2.472179180166227,49.739326475975766,13.507672357899287,-4.388562812987998,-1.7813197880632359
145308,2019,29.064,1498.314,17.159,580.213,1.72,833.124,27.204,119.616,30.519,1413.337,,,,,,,,,,
145308,2022,18.89,1028.43,2.065,367.674,-3.58,673.182,20.528,-251.403,24.273,1040.856,-35.00550509221029,-31.360849594944717,-87.96549915496242,-36.631202679016155,-308.13953488372096,-19.19786250306077,-24.540508748713428,-310.17506019261634,-20.465939250958414,-26.354719362756367
145414,2019,,,,,,,,,,,,,,,,,,,,
145414,2022,,,,,,,,,,,,,,,,,,,,
145552,2019,4003.0,40994.0,730.0,65454.0,3.14,9185.0,0.0,1321.0,6309.0,74639.0,,,,,,,,,,
145552,2022,9345.0,76870.0,1004.0,127891.0,2.07,16656.0,0.0,1202.0,13404.0,144547.0,133.4499125655758,87.51524613358053,37.534246575342465,95.39065603324472,-34.076433121019114,81.33913990201415,,-9.008327024981075,112.45839277223016,93.66149064162167
145701,2019,,276087.8,132.4,14126.0,4.96,1873.6,,1394.2,20690.0,15999.6,,,,,,,,,,
145701,2022,,292239.6,116.3,11055.4,18.85,6142.1,,4811.6,49134.5,17197.5,,5.850240394541153,-12.160120845921456,-21.73722214356506,280.0403225806452,227.82344150298889,,245.11547841055807,137.47945867568873,7.487062176554411
145812,2019,479.4,10091.8,1322.1,2368.0,-1.89,448.1,0.0,-1033.3,295.9,2816.1,,,,,,,,,,
145812,2022,448.2,9486.4,1118.1,566.3,2.6,2953.3,0.0,1483.4,327.8,3519.6,-6.508135168961199,-5.998929824213715,-15.429997730882688,-76.08530405405406,-237.56613756613757,559.0716357955814,,-243.5594696603116,10.780669144981426,24.981357196122296
145977,2019,3421.987,11248.525,270.129,5199.531,6.84,4509.472,4432.168,486.896,689.469,9709.003,,,,,,,,,,
145977,2022,4123.462,12018.482,424.061,5933.657,8.27,5221.065,4915.262,501.872,698.613,11154.722,20.499055081156076,6.844959672490396,56.984625863939065,14.119081124816837,20.90643274853801,15.779962709603252,10.89972221269591,3.075810850777168,1.326238017952947,14.890499055361287
146017,2019,338.8,3172.4,53.0,2133.4,8.29,1539.3,340.8,330.4,561.0,3672.7,,,,,,,,,,
146017,2022,397.8,3480.2,56.5,2279.6,11.08,1726.5,485.7,384.0,665.9,4006.1,17.414403778040143,9.702433488841248,6.60377358490566,6.852910846536036,33.65500603136311,12.161372052231537,42.51760563380281,16.22276029055691,18.69875222816399,9.077790181610263
146081,2019,,,,,,,,,,,,,,,,,,,,
146081,2022,,,,,,,,,,,,,,,,,,,,
146140,2019,117.496,3516.757,0.0,403.014,1.82,131.895,0.0,229.261,159.344,534.909,,,,,,,,,,
146140,2022,110.306,4085.525,0.0,460.611,1.19,105.855,0.0,146.83,176.781,566.466,-6.1193572547150525,16.173082189073625,,14.291563072250588,-34.61538461538462,-19.7429773683612,,-35.95509048638887,10.94299126418316,5.899508140637009
146217,2019,,,,,,,,,,,,,,,,,,,,
146217,2022,,,,,,,,,,,,,,,,,,,,
146538,2019,,,,,,,,,,,,,,,,,,,,
146538,2022,,,,,,,,,,,,,,,,,,,,
146607,2019,1677.864,2181.476,1.285,26.812,0.51,65.009,0.0,13.349,1761.932,91.821,,,,,,,,,,
146607,2022,2229.443,2553.15,1.143,7.396,1.18,91.864,0.0,25.887,1971.469,99.26,32.87388012377643,17.037730417387127,-11.050583657587541,-72.41533641652991,131.37254901960782,41.309664815640915,,93.9246385497041,11.892456689588476,8.101632524150256
146616,2019,7.537,412.312,1.088,4.801,0.77,301.685,5.424,94.181,19.928,306.486,,,,,,,,,,
146616,2022,11.976,583.43,0.413,4.603,0.87,397.255,6.1,101.418,46.857,401.858,58.89611251160941,41.50206639632122,-62.04044117647059,-4.124140803999175,12.987012987012983,31.678737756268955,12.463126843657802,7.684140113186322,135.131473303894,31.11789771800344
146648,2019,12.685,113.738,0.991,82.001,-0.88,99.711,33.921,-12.348,21.556,181.712,,,,,,,,,,
146648,2022,33.736,520.988,22.698,109.949,-4.39,142.45,63.628,-82.34,52.709,252.399,165.9519117067402,358.0597513583851,2190.4137235116045,34.082511188887935,398.8636363636363,42.862873705007466,87.57701718699332,566.8286362163914,144.52124698459826,38.9005679316721
146659,2019,0.27,7.069,0.692,1.53,-0.04,-0.532,0.0,-2.516,0.08,0.998,,,,,,,,,,
146659,2022,0.114,11.731,0.015,0.626,-0.07,1.013,0.0,-0.744,0.165,1.639,-57.777777777777786,65.94992219550149,-97.83236994219652,-59.08496732026144,75.00000000000001,-290.4135338345864,,-70.42925278219397,106.25,64.22845691382766
146886,2019,,,,,,,,,,,,,,,,,,,,
146886,2022,,,,,,,,,,,,,,,,,,,,
147183,2019,0.923,39.57,2.436,4.095,-0.2,-3.915,0.0,-3.805,0.0,0.18,,,,,,,,,,
147183,2022,0.714,100.054,2.64,16.868,-0.62,-16.69,0.0,-45.949,5.012,0.178,-22.643553629469128,152.8531715946424,8.37438423645321,311.91697191697193,209.99999999999997,326.30906768837804,,1107.5952693823915,inf,-1.1111111111111123
147204,2019,11.075,932.124,46.958,204.887,0.81,326.358,0.0,37.52,40.484,531.245,,,,,,,,,,
147204,2022,27.208,1010.182,78.971,212.76,0.11,371.45,0.0,5.146,44.123,584.21,145.6704288939052,8.374207723435937,68.17368712466461,3.8426059242411625,-86.41975308641976,13.816728868297998,,-86.28464818763327,8.988736290880336,9.969976188011188
147242,2019,71.604,3016.058,35.028,405.076,0.43,898.558,20.495,28.684,447.396,1303.634,,,,,,,,,,
147242,2022,43.631,2313.601,27.95,254.247,-0.09,647.998,12.628,14.898,261.361,902.245,-39.06625328193955,-23.29056669334608,-20.2066917894256,-37.23474113499689,-120.93023255813955,-27.884677449869677,-38.38497194437668,-48.06163714963046,-41.581730726246995,-30.79000701117031
147305,2019,401.0,11918.0,1156.0,5359.0,1.91,2735.0,81.0,569.0,231.0,8094.0,,,,,,,,,,
147305,2022,532.0,13045.0,923.0,7101.0,-1.12,2057.0,87.0,-362.0,317.0,9158.0,32.66832917705736,9.456284611511999,-20.155709342560556,32.50606456428438,-158.6387434554974,-24.789762340036564,7.4074074074074066,-163.62038664323376,37.22943722943723,13.145539906103288
147312,2019,2362.063,2907.468,2.513,43.02,1.2,85.926,2.54,21.034,2178.407,128.946,,,,,,,,,,
147312,2022,2811.607,3546.193,0.518,14.421,2.58,118.615,0.733,45.579,3045.331,133.036,19.031837846831344,21.96842751149799,-79.38718662952647,-66.47838214783822,115.00000000000001,38.04319996275864,-71.14173228346456,116.6920224398593,39.79623642413929,3.1718703953593006
147432,2019,,,,,,,,,,,,,,,,,,,,
147432,2022,,,,,,,,,,,,,,,,,,,,
147579,2019,5087.908,33975.712,253.035,12336.634,4.13,7819.813,0.0,1866.916,979.068,20156.447,,,,,,,,,,
147579,2022,5151.663,48594.768,407.729,18831.603,9.95,12783.947,0.0,4491.924,988.898,31615.55,1.2530690413427128,43.027960679676106,61.13541604916316,52.64782111554902,140.92009685230022,63.4814924602417,,140.60664754064993,1.0040160642570322,56.85080808140442
147708,2019,30.884,390.36,16.721,1054.062,2.08,141.715,36.889,36.646,71.588,1195.777,,,,,,,,,,
147708,2022,30.659,385.746,9.769,1100.639,-0.35,90.434,38.83,-6.249,67.212,1191.073,-0.7285325735008464,-1.1819858592068944,-41.57646073799414,4.418810278712258,-116.82692307692308,-36.18600712698021,5.261731139364025,-117.05233859084213,-6.112756327876168,-0.3933843852156339
147831,2019,,,,,,,,,,,,,,,,,,,,
147831,2022,,,,,,,,,,,,,,,,,,,,
147841,2019,,,,,,,,,,,,,,,,,,,,
147841,2022,,,,,,,,,,,,,,,,,,,,
147849,2019,8.804,339.589,1.76,129.082,1.43,145.552,1.426,20.468,50.851,274.634,,,,,,,,,,
147849,2022,7.035,430.963,0.27,166.286,1.08,160.362,0.784,15.867,55.785,326.648,-20.093139482053612,26.907231977478663,-84.6590909090909,28.821989123193013,-24.47552447552447,10.175057711333409,-45.021037868162686,-22.47899159663865,9.702857367603386,18.939388422409465
147868,2019,75.416,417.727,21.774,1165.638,-3.46,293.78,5.84,-121.841,27.839,1459.418,,,,,,,,,,
147868,2022,75.13,878.546,14.899,1485.308,-0.83,444.026,6.526,-35.236,17.693,1929.334,-0.37922987164527605,110.31582828019259,-31.574354735005063,27.42446625796346,-76.01156069364161,51.142351419429524,11.746575342465752,-71.08034241347329,-36.44527461474908,32.19886283436275
147988,2019,2954.719,14461.591,100.664,19109.384,-1.66,1063.945,0.0,-261.05,5826.741,20173.329,,,,,,,,,,
147988,2022,2027.314,11139.315,137.017,12134.308,2.73,1013.874,0.0,310.611,3812.199,13148.182,-31.387248668993568,-22.973101645593488,36.113208296908525,-36.50078935040501,-264.4578313253012,-4.706164322403876,,-218.98525186745835,-34.57407837417177,-34.823935107586856
148170,2019,0.717,30.38,4.958,6.097,-1.02,0.74,0.0,-20.039,0.0,6.837,,,,,,,,,,
148170,2022,18.445,1319.964,148.412,193.696,-3.65,65.475,0.0,-509.553,46.675,259.171,2472.524407252441,4244.845292955892,2893.384429205325,3076.9066754141377,257.84313725490193,8747.972972972973,,2442.8065272718195,inf,3690.712300716689
148223,2019,76.091,897.552,49.412,520.616,0.86,190.902,30.189,49.339,42.345,711.518,,,,,,,,,,
148223,2022,94.077,981.78,143.006,569.835,-0.52,78.946,29.229,-34.055,110.812,648.781,23.63748669356429,9.384191668003632,189.41552659273052,9.453992962183271,-160.46511627906978,-58.64579732009093,-3.1799662128589907,-169.0224771478952,161.6885110402645,-8.817345450150253
148239,2019,1.366,22.235,0.136,6.571,-0.48,4.353,3.589,-20.702,0.682,10.924,,,,,,,,,,
148239,2022,0.667,17.784,0.402,5.934,-0.08,2.17,2.948,-3.973,0.451,8.104,-51.17130307467057,-20.017989655947833,195.58823529411765,-9.694110485466437,-83.33333333333333,-50.14932230645531,-17.86012816940652,-80.80861752487682,-33.87096774193549,-25.814719882826807
148349,2019,276.59,16254.731,101.591,2234.243,12.94,2988.96,1232.649,889.77,1111.7,5223.203,,,,,,,,,,
148349,2022,279.0,18107.0,119.0,2206.0,13.38,3223.0,1332.0,866.0,1086.0,5429.0,0.87132578907409,11.395260862822031,17.136360504375396,-1.2640970565869487,3.4003091190108288,7.830148279000053,8.059958674367165,-2.671476898524336,-2.311774759377534,3.9400536414150387
148350,2019,147.44,3230.895,83.955,4599.028,4.12,1518.331,196.611,33.345,173.496,6117.359,,,,,,,,,,
148350,2022,253.571,3652.907,186.488,8979.314,11.04,1865.676,272.074,164.06,206.622,10844.99,71.982501356484,13.061767714518737,122.12852123161217,95.24373411077298,167.96116504854365,22.8767640257625,38.381880973089004,392.0077972709552,19.093235578918247,77.28222260619327
148390,2019,40.914,839.882,20.847,314.489,0.51,274.975,83.258,39.346,98.768,589.464,,,,,,,,,,
148390,2022,69.308,1008.228,65.254,408.282,0.65,339.655,123.157,50.738,90.043,747.937,69.39922764823778,20.04400618182078,213.0138629059337,29.823936608275652,27.450980392156865,23.522138376216002,47.92212159792453,28.953387892034776,-8.833832820346665,26.884254169889925
148391,2019,59.513,422.442,15.68,417.43,-3.79,186.45,94.674,-53.265,1.0,603.88,,,,,,,,,,
148391,2022,43.739,274.246,8.12,368.569,-3.52,130.256,84.071,-44.694,0.842,498.825,-26.50513333221313,-35.08079215608297,-48.21428571428572,-11.70519608078001,-7.12401055408971,-30.138911236256366,-11.199484546971721,-16.091241903689095,-15.800000000000002,-17.396668212227596
148396,2019,2.383,21.219,0.089,21.076,-1.06,-14.775,0.4,-33.991,1.182,6.301,,,,,,,,,,
148396,2022,2.557,57.635,0.245,3.444,-34.12,15.974,2.442,-63.394,3.736,19.418,7.301720520352493,171.61977473019462,175.2808988764045,-83.65913835642438,3118.867924528301,-208.1150592216582,510.50000000000006,86.5023094348504,216.0744500846024,208.17330582447227
148430,2019,,,,,,,,,,,,,,,,,,,,
148430,2022,,,,,,,,,,,,,,,,,,,,
148440,2019,,,,,,,,,,,,,,,,,,,,
148440,2022,,,,,,,,,,,,,,,,,,,,
148469,2019,79.676,2022.669,9.594,748.816,6.46,125.448,0.0,99.601,368.042,874.264,,,,,,,,,,
148469,2022,86.678,1972.569,2.092,729.534,3.15,53.237,0.0,46.561,341.661,782.771,8.788091771675278,-2.476925290297134,-78.19470502397331,-2.5749983974701447,-51.23839009287926,-57.56249601428479,,-53.252477384765214,-7.167931920813378,-10.465145539562426
148470,2019,33.04,1237.58,57.309,1058.456,-0.61,256.558,26.424,-7.903,27.68,1315.014,,,,,,,,,,
