gvkey,fyear,acominc,ap,at,capx,capxv,cogs,epsfx,gp,ib,invt,ni,oibdp,rect,sale
8358,2018,-1763.086,1430.306,15320.087,247.667,247.667,10258.592,7.83,4043.8,1060.801,1621.304,1060.801,2428.461,2473.916,14302.392
8358,2019,-2059.048,1413.155,17576.69,195.089,195.089,10257.995,11.48,4062.329,1512.364,1678.132,1512.364,2548.716,2464.488,14320.324
8358,2020,-2558.875,1111.759,19738.189,232.591,232.591,9619.376,9.29,4076.144,1206.341,1814.631,1206.341,2576.639,2130.095,13695.52
8358,2021,-1566.727,1667.878,20341.2,209.957,209.957,10144.417,13.35,4203.223,1746.1,2090.642,1746.1,3028.174,2544.099,14347.64
8358,2022,-1543.198,1731.925,25943.943,230.044,230.044,11111.292,10.09,4750.316,1315.605,2214.553,1315.605,3495.039,2913.807,15861.608
8386,2018,-2.68,89.803,1231.231,34.486,34.486,1826.356,4.93,436.705,119.832,272.898,119.832,233.467,82.499,2263.061
8386,2019,-5.698,96.208,1470.993,27.661,27.661,1887.324,3.85,449.758,89.566,253.87,89.566,214.837,87.536,2337.082
8386,2020,-6.052,105.786,1753.435,32.1,32.1,1995.178,4.2,491.419,97.061,312.809,97.061,253.093,139.032,2486.597
8386,2021,-2.228,203.537,2650.731,64.804,64.804,3228.419,9.63,849.673,224.915,614.356,224.915,459.92,181.094,4078.092
8386,2022,-0.695,142.91,2782.471,79.883,79.883,3757.606,13.49,1124.266,328.196,667.841,328.196,630.755,185.256,4881.872
8387,2018,0,25.298,187.764,105.088,105.088,24.097,0.13,63.899,1.75,0.596,1.75,44.236,15.208,87.996
8387,2019,0,25.944,239.318,99.301,99.301,35.647,0.96,82.703,13.288,0.234,13.288,61.928,12.476,118.35
8387,2020,0,26.603,205.077,58.262,58.262,70.866,-3.5,22.96,-44.141,0.13,-44.141,4.971,11.099,93.826
8402,2018,0.1,75.9,8676,123.8,123.8,996.3,2.86,2776.2,1034.4,0,1034.4,1558.1,854.2,3772.5
8402,2019,56.5,79.4,8550.7,127,127,1071.1,3.04,2969.4,1098.1,0,1098.1,1670.2,790.3,4040.5
8402,2020,51.8,89,9227.2,114.6,114.6,1079.2,3.03,2977.6,1097.5,0,1097.5,1657.8,1053.6,4056.8
8402,2021,-133.9,105.7,9635.2,132.6,132.6,1164.5,3.84,3447.2,1392.8,0,1392.8,2031.8,1318.2,4611.7
8431,2018,48,855,63456,80,80,6219,5.85,770,530,0,530,770,6915,6989
8431,2019,863,1391,70130,44,44,6694,9.85,1389,897,0,897,1389,7218,8083
8431,2020,1273,1158,73566,60,60,6536,8.2,1275,732,0,732,1275,14056,7811
8431,2021,119,920,28931,62,62,4925,12.62,1302,1081,0,1995,1302,6161,6227
8431,2022,-543,1035,28831,86,86,5723,10.53,1050,898,0,898,1050,6878,6773
8440,2018,0.082,67.719,1068.954,515.979,515.979,78.052,14.7,362.957,224.785,4.061,224.785,337.743,68.509,441.009
8440,2019,-0.059,74.635,1218.238,369.259,369.259,94.342,4.67,376.869,70.589,2.989,70.589,352.185,71.952,471.211
8440,2020,-0.131,33.67,907.326,168.565,168.565,467.981,-20.46,-194.731,-310.557,3.856,-310.557,-222.101,42.562,273.25
8440,2021,-0.111,127.973,1576.608,256.343,256.343,101.901,2.34,477.59,40.229,10.305,40.229,435.248,118.594,579.491
8440,2022,-0.111,163.104,2014.207,619.018,619.018,183.867,10.53,961.322,217.693,19.341,217.693,922.107,139.715,1145.189
8446,2018,-328,847,7721,392,392,7870,-0.81,4149,-255,2437,-255,553,0,12019
8446,2019,-387,786,7989,309,309,7013,-0.84,4154,-268,2166,-268,569,0,11167
8455,2018,-3964,989,43396,3238,3238,3826,2.58,3959,1827,303,1827,3959,1266,7785
8455,2019,-4358,956,45680,3083,3083,3725,2.37,4044,1746,332,1746,4044,1296,7769
8455,2020,-4220,965,48116,3249,3249,3459,1.91,4148,1469,361,1469,4148,1379,7607
8455,2021,-157,679,33223,1973,1973,3214,0.03,2597,18,322,-1480,2597,948,5811
8455,2022,-124,1201,37837,2155,2155,4927,0.96,2975,714,443,756,2975,1598,7902
8457,2018,5.408,0,2405.114,0,0,411.835,-1.98,-38.06,-110.329,0,-110.329,,38.914,373.775
8457,2019,-12.556,0,2351.267,0,0,279.359,-0.52,65.722,-10.872,0,-10.872,,41.261,345.081
8457,2020,-20.62,0,2177.186,0,0,253.261,-3.72,3.018,-259.517,0,-259.517,,54.532,256.279
8457,2021,-8.83,0,2051.736,0,0,255.506,-2.04,37.192,-132.737,0,-132.737,,42.501,292.698
8457,2022,3.282,0,1803.129,0,0,288.498,-33.06,1.385,-148.318,0,-148.318,,40.459,289.883
8463,2018,-228.6,378.6,3806.5,48.2,48.2,1832.8,1.81,1132.3,321.7,387.5,347.4,575.9,524.7,2965.1
8463,2019,-226.5,325.1,4139.5,58.5,58.5,1823.5,2.12,1133.7,361.7,377.4,355.7,561.1,543.9,2957.2
8463,2020,-207.3,245.1,4197.2,62.2,62.2,1876.5,2.13,1141.3,357.1,420,358.6,560.5,417.6,3017.8
8463,2021,-213.9,385.7,4753.6,60.2,60.2,2368.1,3.32,1396.7,556,562.9,553,733.8,583.1,3764.8
8463,2022,-239,355,6447.5,85.2,85.2,2620.5,2.92,1501.3,483.2,790,480.9,822.5,579.9,4121.8
8479,2018,-15119,7213,77648,3282,3282,26979,8.78,37682,12515,3128,12515,12856,7142,64661
8479,2019,-14300,8013,78547,4232,4232,27551,5.2,39610,7314,3338,7314,13146,7822,67161
8479,2020,-15476,8853,92918,4240,4240,29310,5.12,41062,7120,4172,7120,13085,8404,70372
8479,2021,-14898,9834,92377,4625,4625,34470,5.49,45004,7618,4347,7618,13938,8680,79474
8479,2022,-15302,10732,92187,5207,5207,37741,6.42,48651,8910,5222,8910,14864,10163,86392
8486,2018,-45.449,621.728,4387.752,77.069,77.069,3952.942,1.66,501.72,83.436,0,83.436,239.143,2882.111,4454.662
8486,2019,-42.1,682.699,4485.777,84.196,84.196,3977.216,-7.72,473.616,-387.69,0,-387.69,208.908,3040.438,4450.832
8486,2020,-46.741,794.611,5045.617,54.781,54.781,4725.576,2.12,593.187,108.394,0,108.394,343.678,3300.238,5318.763
8486,2021,-43.635,512.056,4724.898,38.594,38.594,4057.21,1.79,584.62,91.925,0,91.925,345.033,3379.968,4641.83
8486,2022,-47.037,495.345,4542.8,59.78,59.78,3696.779,-4.09,93.976,-210.009,0,-210.009,-140.4,3134.169,3790.755
8493,2018,0,0,3.994,,,0,0.66,32.088,30.789,0,30.789,30.763,0.468,32.088
8493,2019,0,0,3.287,,,0,0.42,20.487,19.421,0,19.421,19.398,0.425,20.487
8493,2020,0,0,2.108,,,0,0.24,12.04,10.959,0,10.959,10.949,0.383,12.04
8493,2021,0,0,2.601,,,0,0.23,11.806,10.722,0,10.722,10.717,0.353,11.806
8493,2022,0,0,3.135,,,0,1.15,54.418,53.544,0,53.544,53.496,0.279,54.418
8512,2018,0,181.864,4544.145,1137.431,1137.431,270.546,0.03,1278.113,2.023,0,2.023,1101.405,181.434,1548.659
8512,2019,0,98.934,4448.68,889.954,889.954,280.672,-0.89,875.451,-56.672,0,-56.672,716.944,266.354,1156.123
8512,2020,0,90.635,5237.973,692.41,692.41,1062.759,-7.37,276.467,-724.32,0,-724.32,144.104,244.251,1339.226
8512,2021,0,127.891,5336.666,584.002,584.002,448.761,5.22,1407.149,522.311,0,522.311,1278.352,398.605,1855.91
8512,2022,0,244.406,7982.765,1097.771,1097.771,699.341,18.49,3146.392,1778.121,0,1778.121,2988.737,546.311,3845.733
8515,2018,-3.952,50.289,1262.226,43.176,43.176,575.007,-8.95,99.416,-141.514,56.698,-141.514,32.731,183.415,674.423
8530,2018,-11275,4674,159422,2042,2042,9638,1.86,44009,11143,7508,11153,21818,8025,53647
8530,2019,-11640,4220,167489,2176,2176,8729,2.87,43021,16269,8283,16273,20257,8725,51750
8530,2020,-11688,4309,154229,2252,2252,7239,1.24,34669,6985,8046,9616,14064,7930,41908
8530,2021,-5897,5578,181476,2711,2711,29223,3.93,52065,22413,9059,21979,28224,11479,81288
8530,2022,-8304,6809,197205,3236,3236,32683,5.47,67647,31366,8981,31372,43113,10952,100330
8539,2018,-2995,3800,119666,7594,7594,27689,2.07,8296,2010,1685,2010,8296,5863,35985
8539,2019,-3194,3560,124977,7248,7248,25496,3.01,8942,2936,1768,2936,8942,6175,34438
8539,2020,-3400,3562,129317,8048,8048,23400,2.01,9639,1963,1722,1963,9639,4629,33039
8539,2021,-2750,4136,133013,7981,7981,26433,1.74,9914,1706,1869,1706,9914,5126,36347
8539,2022,-638,3382,95349,7147,7147,12402,2.08,6676,2054,755,2170,6676,3561,19078
8542,2018,0,77.331,6964.496,495.737,495.737,294.918,1.08,543.173,191.988,15.844,191.988,543.173,101.225,838.091
8542,2019,0,74.919,9361.985,550.273,550.273,349.03,1.04,540.662,224.543,18.379,224.543,540.662,107.62,889.692
8542,2020,0,177.489,13705.277,835.642,835.642,702.93,1.12,782.772,284.849,58.401,284.849,782.772,273.313,1485.702
8542,2021,0,192.932,14658.278,1020.519,1020.519,977.483,1.67,900.661,431.612,109.56,431.612,900.661,260.921,1878.144
8542,2022,0,238.843,15719.107,1062.763,1062.763,1305.668,1.77,982.364,465.237,199.735,465.237,982.364,376.828,2288.032
8543,2018,-2547,399,55638,238,238,7117,3.68,12510,6963,2331,6963,9874,309,19627
8543,2019,-2864,325,49271,246,246,6901,-0.7,12895,-1293,2293,-1293,10759,268,19796
8543,2020,-4341,380,47414,231,231,7172,2.4,13669,4467,1966,4467,11611,137,20841
8543,2021,-3056,449,39523,169,169,6946,1.34,14165,2475,1194,2475,11924,47,21111
8543,2022,-2771,552,36954,205,205,6289,3.19,14399,5764,1180,5764,12177,1769,20688
8544,2018,-480.26,1352.011,9203.87,900.789,900.789,413.931,1.66,2727.147,360.643,54.871,360.643,1334.908,520.946,3141.078
8544,2019,-618.446,1369.029,10351.348,1742.703,1742.703,334.873,2.05,3000.788,444.02,67.272,444.02,1670.521,481.716,3335.661
8544,2020,-741.964,1595.353,11984.11,1592.128,1592.128,297.498,2.33,3469.432,505.382,85.015,505.382,1955.222,496.39,3766.93
8544,2021,-707.674,1696.924,12164.436,1988.698,1988.698,329.667,2.36,3423.739,512.095,71.121,512.095,1957.759,455.929,3753.406
8544,2022,-637.482,1481.684,11213.907,1685.296,1685.296,369.514,0.87,3317.986,188.377,64.104,188.377,1789.481,499.931,3687.5
8546,2018,627.404,2636.699,29789.09,483.146,483.146,9733.919,1.59,11012.77,1491.802,3061.457,1247.938,3382.028,5103.954,20746.689
8546,2019,730.541,2344.24,30316.887,581.29,581.29,10521.585,1.46,11340.778,1330.909,3112.935,1309.588,3286.873,5633.358,21862.363
8546,2020,-409.831,2554.213,33404.862,618.363,618.363,11346.299,1.58,12200.917,1442.847,3607.72,1430.793,3582.407,5497.767,23547.216
8546,2021,850.72,2129.074,35212.742,451.518,451.518,9663.856,0.76,9848.104,691.494,3923.774,3774.784,2686.364,4876.852,19511.96
8546,2022,1590.288,2102.216,32797.562,475.59,475.59,9906.173,-1.97,9146.295,-1733.5,4327.338,-1718.538,1796.555,4972.858,19052.468
8549,2018,-6063,3895,69980,6750,6750,20555,5.32,15862,6257,1007,6257,15188,4067,36417
8549,2019,-5357,3200,70514,6636,6636,18117,6.4,14450,7189,1026,7189,13372,3401,32567
8549,2020,-5218,2698,62618,4715,4715,13176,-2.51,5608,-2701,1002,-2701,4589,2754,18784
8549,2021,-4950,5025,90661,5324,5324,25352,6.07,20608,8079,1208,8079,19783,6670,45960
8549,2022,-6000,6163,93829,10159,10159,44341,14.57,34153,18680,1219,18680,33083,7088,78494
8551,2018,-507.9,924.2,11863.7,379.5,379.5,4019.6,9.65,5637.2,746.4,1732.4,746.4,1242.9,803.8,9656.8
8551,2019,-640.1,882.8,13631,345.2,345.2,4176.5,5.6,5732.5,417.3,1615.7,417.3,1171.6,765.1,9909
8551,2020,-519.1,1124.2,13293.5,226.6,226.6,3040.7,-15.96,4091.9,-1136.1,1417.1,-1136.1,255.9,666.6,7132.6
8551,2021,-612.7,1220.8,12396.8,267.9,267.9,3529.8,13.25,5624.9,952.3,1348.5,952.3,1245.2,765.3,9154.7
8551,2022,-713.1,1327.4,11768.3,290.1,290.1,3613.8,3.03,5410.4,200.4,1802.6,200.4,1096.2,945.2,9024.2
8579,2018,-7.861,121.969,656.29,36.444,36.444,1102.035,-2.46,450.903,-198.833,347.584,-198.833,-116.295,21.189,1552.938
8582,2018,-18.285,61.024,848.882,37.728,37.728,1130.585,-3.77,68.996,-36.483,501.684,5.558,-3.553,85.343,1199.581
8582,2019,-79.22,71.194,909.309,65.686,65.686,1163.446,5.46,172.323,51.188,411.631,52.307,95.352,121.762,1335.769
8582,2020,-19.067,74.089,909.348,71.431,71.431,1203.613,13.72,264.031,126.1,343.144,126.1,184.081,101.517,1467.644
8582,2021,-26.468,87.602,947.03,53.367,53.367,1201.178,5.79,184.102,51.007,410.331,51.007,107.759,123.974,1385.28
8599,2018,-0.259,4.718,163.591,3.318,3.318,54.36,-0.57,86.482,-13.164,2.044,-13.164,5.901,29.921,140.842
8599,2019,0.201,13.403,154.562,3.42,3.42,67.244,-1.47,93.513,-34.067,3.887,-34.067,7.812,37.994,160.757
8599,2020,0.039,6.346,189.873,1.389,1.389,47.8,-1.01,89.376,-21.001,1.177,-21.001,-13.438,28.096,137.176
8599,2021,-0.056,9.766,214.162,1.197,1.197,61.104,0.18,101.532,6.478,6.94,6.478,12.736,26.844,162.636
8605,2018,-1.398,8.657,1345.269,15.859,15.859,686.294,3.72,114.699,57.036,627.222,57.036,114.699,270.206,800.993
8605,2019,-0.872,7.514,1628.719,6.516,6.516,687.494,6.05,158.805,87.939,639.762,111.711,158.805,312.544,846.299
8605,2020,-0.197,18.591,1997.14,17.581,17.581,1091.398,2.72,161.26,40.504,401.552,40.504,161.26,267.331,1252.658
8605,2021,-0.964,13.247,2565.307,20.577,20.577,1541.866,16.43,499.929,278.514,348.974,278.514,499.929,317.573,2041.795
8605,2022,-2.499,4.622,2181.557,30.6,30.6,1244.365,6.52,190.753,110.674,339.979,110.674,190.753,363.775,1435.118
8606,2018,-948.426,285.592,5972.903,191.444,191.444,1689.656,1.06,1832.724,199.978,41.964,223.665,584.02,1261.583,3522.38
8606,2019,-840.143,282.125,5466.9,137.253,137.253,1762.997,0.23,1442.128,40.149,68.251,194.609,386.881,1003.114,3205.125
8606,2020,-839.131,295.173,5220.137,104.987,104.987,2245.598,-1.12,1308.477,-191.659,65.845,-181.544,306.77,957.29,3554.075
8606,2021,-780.312,310.993,4958.871,184.042,184.042,2388.704,0.02,1284.857,3.507,78.588,-1.351,313.917,895.31,3673.561
8606,2022,-835.564,315.351,4742.404,124.84,124.84,2293.734,0.21,1244.308,36.94,83.72,36.94,295.081,908.529,3538.042
8611,2018,0,0.025,21.895,0,0,0.42,0.3,1.554,0.839,0,0.839,1.554,0,1.974
8611,2019,0,0.055,37.708,0,0,0.47,0.36,1.711,0.947,0,0.947,1.711,0.546,2.181
8611,2020,0,0.084,40.539,0,0,0.697,0.96,3.575,2.172,0,2.172,3.575,1.603,4.272
8611,2021,0,0.079,85.318,0,0,1.774,1.38,6.684,5.144,0,5.144,6.684,2.094,8.458
8611,2022,0,1.416,86.197,0,0,20.641,-4.41,-12.123,-14.253,0,-14.253,-12.123,9.657,8.518
8633,2018,-0.475,129.514,3116.535,26.797,26.797,748.045,-3.61,926.49,-135.561,177.146,-135.561,229.514,337.671,1674.535
8633,2019,-13.582,102.159,2257.174,22.88,22.88,729.095,-20.86,967.895,-827.182,164.527,-827.182,201.161,246.835,1696.99
8633,2020,-3.221,151.244,2664.269,22.715,22.715,786.756,-1.4,940.851,-57.331,194.405,-57.331,243.183,267.464,1727.607
8633,2021,32.911,168.61,2225.354,29.722,29.722,846.551,0.41,834.593,17.917,234.102,17.917,151.201,277.924,1681.144
8644,2018,-98.5,89.1,8063.8,1043.4,1043.4,1994,-0.02,1218.6,-23.6,1052,-23.6,976.4,131,3212.6
8644,2019,-20.4,89.3,9076,1105.2,1105.2,1525.6,0.57,1971.7,718.6,1053.8,718.6,1734.6,119.7,3497.3
8644,2020,-23.7,89.1,10933.2,916.1,916.1,1181.3,1.06,3032.1,1342.4,1072.9,1342.4,2821.7,84.6,4213.4
8644,2021,-18.8,87.8,10428.1,938.6,938.6,2070.1,0.17,1659.3,221.2,1151.3,221.2,1399.6,154.5,3729.4
8644,2022,-41.7,119.1,10396.4,764.2,764.2,2269.5,0.02,1185.6,31.9,1072.2,-605.2,914.7,116.5,3455.1
8661,2018,-0.024,1.843,5.238,0.008,0.008,1.613,-3.18,6.84,-14.572,0,-15.081,-5.147,0.817,8.453
8661,2019,0.044,0.796,6.592,0.001,0.001,0.884,-0.43,4.142,-2.792,0,-3.844,-2.292,0.72,5.026
8661,2020,0.293,0.728,8.673,0.01,0.01,0.787,-0.37,3.67,-4.158,0,-4.352,-3.2,1.005,4.457
8661,2021,0.007,0.249,8.985,0.025,0.025,1.524,-0.19,4.575,-2.668,0,-2.757,-2.33,1.739,6.099
8661,2022,-0.011,0.339,6.836,0.016,0.016,4.269,-0.15,4.045,-2.538,0,-2.603,-3.244,1.668,8.314
8692,2018,-129.431,12.073,2325.852,52.135,52.135,634.948,1.99,339.631,122.88,60.805,122.88,279.77,30.564,974.579
8692,2019,-147.359,12.734,2235.059,57.474,57.474,611.649,0.82,215.449,55.661,65.781,55.661,157.524,20.279,827.098
8692,2020,-120.989,9.724,2381.065,45.785,45.785,611.52,2.47,429.41,166.83,62.036,166.83,356.891,26.606,1040.93
8692,2021,-43.238,12.749,2535.215,75.414,75.414,640.213,6.26,697.222,423.86,72.369,423.86,623.79,31.028,1337.435
8692,2022,97.652,12.241,3550.555,184.804,184.804,710.122,4.58,620.658,333.9,67.958,333.9,544.152,22.813,1330.78
8699,2018,-21.779,40.714,429.951,4.502,4.502,370.663,-0.62,78.053,-7.152,103.897,-7.152,4.568,99.452,448.716
8699,2019,-24.547,51.18,467.411,4.255,4.255,418.349,0.85,98.831,9.89,84.576,9.89,22.554,112.326,517.18
8699,2020,-24.513,35.029,472.278,5.13,5.13,413.563,1.42,104.936,16.66,79.963,16.66,31.009,70.424,518.499
8699,2021,-20.356,45.247,436.192,2.891,2.891,385.318,0.05,85.241,0.631,84.034,0.631,11.354,78.465,470.559
8699,2022,-28.998,63.423,493.38,2.451,2.451,438.206,1.15,91.876,13.737,138.766,13.737,14.082,106.216,530.082
8762,2018,-14749,10344,118310,3717,3717,30615,3.67,36217,9750,4738,9750,17615,4686,66832
8762,2019,-14936,11260,115095,3347,3347,31423,1.43,36261,3897,5017,3897,17390,4951,67684
8762,2020,-16165,12071,120700,3073,3073,31623,4.96,39327,13027,5498,13027,19488,4178,70950
8762,2021,-13744,13720,119307,2787,2787,34239,5.5,41879,14306,5983,14306,21031,4725,76118
8762,2022,-12189,14882,117208,3156,3156,39350,5.81,40837,14742,6924,14742,20620,5143,80187
8807,2018,-108.684,112.17,6865.551,501.213,511.617,956.879,1.07,479.734,86.17,71.834,86.17,479.734,161.261,1436.613
8807,2019,-99.377,103.118,7298.774,616.273,625.751,1043.505,0.97,414.098,77.89,77.929,77.89,414.098,155.47,1457.603
8807,2020,-79.183,169.317,7939.854,679.028,690.282,944.936,2.15,578.076,173.303,66.417,173.303,578.076,192.711,1523.012
8807,2021,-71.936,172.595,8666.885,935.016,948.233,1173.105,2.27,606.768,196.357,65.061,196.357,606.768,199.812,1779.873
8807,2022,-66.048,215.708,9257.377,912.557,926.356,1548.26,1.97,701.295,170.058,66.733,170.058,701.295,267.462,2249.555
8810,2018,-377,1451,45326,3912,3912,6291,2.83,3405,1438,902,1438,3405,1675,9696
8810,2019,-489,1358,47730,3166,3166,6869,3.33,3207,1693,897,1693,3207,1552,10076
8810,2020,-504,1332,50050,2923,2923,6048,3.76,3555,1905,878,1905,3555,1639,9603
8810,2021,-350,1315,48999,2719,2719,9362,-1.29,360,-648,744,-648,360,2076,9722
8810,2022,-550,1271,48718,2888,2888,7319,2.06,2481,1031,960,1031,2481,2266,9800
8823,2018,-0.345,352.029,10172.976,59.039,59.039,7796.282,3.55,2392.049,1022.023,7970.124,1022.023,1380.026,356.296,10188.331
8823,2019,-0.245,435.916,10715.597,58.119,58.119,7788.885,3.66,2424.072,1016.7,8513.027,1016.7,1402.352,250.432,10212.957
8823,2020,-0.145,511.321,12205.498,58.354,58.354,8223.924,5.18,2812.158,1406.839,8606.603,1406.839,1811.044,270.044,11036.082
8823,2021,-0.045,621.168,13352.631,72.781,72.781,10103.292,7.43,3823.59,1946.32,10428.906,1946.32,2614.892,299.714,13926.882
8823,2022,0,565.975,14796.515,112.661,112.661,11398.256,11.01,4830.739,2617.317,12524.233,2617.317,3449.517,261.074,16228.995
8826,2018,0.066,0.788,71.907,5.712,5.712,3.51,0.02,3.449,0.415,5.195,0.415,0.594,1.067,6.959
8826,2019,0.004,0.171,83.721,14.461,14.461,12.976,0.2,7.386,4.811,11.613,4.811,4.279,1.241,20.362
8826,2020,0,0.18,89.761,8.631,8.631,16.945,0.28,15.186,6.75,0.481,6.75,10.936,2.712,32.131
8826,2021,0,1.787,117.177,2.896,2.896,4.945,0.83,12.665,20.11,0.608,20.11,7.526,17.532,17.61
8826,2022,0,0.849,129.229,5.819,5.819,4.889,0.4,18.114,9.619,0,9.619,12.221,2.425,23.003
8832,2018,-0.346,44.427,476.648,8.599,8.599,395.281,3.32,86.872,52.036,0,52.036,46.162,94.531,482.153
8832,2019,-1.116,35.442,487.54,7.058,7.058,241.168,-2.73,-2.171,-42.689,0,-42.689,-46.296,70.571,238.997
8832,2020,-1.081,53.295,602.63,1.697,1.697,325.52,1.51,66.686,23.851,0,23.851,27.645,68.048,392.206
8832,2021,-2.451,41.822,553.585,1.422,1.422,405.401,2.4,103.969,38.244,0.738,38.244,56.648,44.582,509.37
8832,2022,-2.876,56.375,489.487,3.372,3.372,364.964,2.33,90.076,33.098,11.903,33.098,45.384,74.91,455.04
8850,2018,-80.715,87.819,709.665,12.886,12.886,542.833,4.45,324.687,59.473,94.09,59.473,124.156,202.139,867.52
8850,2019,-78.17,164.101,2850.316,15.545,15.545,711.477,2.08,422.026,31.622,174.95,31.622,165.282,375.982,1133.503
8850,2020,-26.598,191.821,2891.834,17.901,17.901,876.662,2.22,541.015,39.658,187.764,39.658,216.626,372.974,1417.677
8850,2021,-63.99,226.656,2955.76,21.457,21.457,1139.067,6.77,622.091,121.369,264.531,121.369,266.121,430.676,1761.158
8850,2022,-138.24,193.983,2821.622,28.539,28.539,1307.964,-0.89,635.621,-15.931,284.848,-15.931,254.972,472.888,1943.585
8858,2018,-1.231,5.432,532.895,4.952,4.952,207.909,0.38,321.264,24.494,0.12,24.494,72.759,104.383,529.173
8858,2019,-2.143,10.521,720.116,7.449,7.449,223.789,0.11,316.45,7.498,0,7.498,69.143,93.391,540.239
8858,2020,-1.924,11.378,644.486,3.761,3.761,230.659,0.14,326.162,9.515,0,9.515,67.736,97.787,556.821
8858,2021,-1.909,9.125,627.674,2.582,2.582,256.614,0.02,339.736,1.618,0,1.618,67.525,107.721,596.35
8864,2018,-9.974,11.374,149.406,1.495,1.495,119.415,0.35,57.011,5.305,24.71,5.305,11.676,33.224,176.426
8864,2019,-11.233,4.371,126.477,0.714,0.714,50.55,0.22,34.485,3.135,17.532,-5.162,7.154,12.909,85.035
8864,2020,-0.646,2.676,102.098,2.676,2.676,39.944,-0.28,25.519,-3.907,17.277,-15.723,0.81,12.605,65.463
8864,2021,0.014,8.229,116.913,3.012,3.012,49.277,0.11,35.928,1.508,22.075,1.508,5.209,23.548,85.205
8864,2022,-1.767,7.301,133.534,1.135,1.135,65.058,1.22,41.24,17.367,25.488,17.367,6.55,25.013,106.298
8867,2019,-1.522,36.949,165.995,2.633,2.633,226.154,-0.14,176.795,-5.21,49.698,-5.21,39.381,70.37,402.949
8867,2020,-0.856,35.245,194.924,6.931,6.931,193.126,-0.83,156.45,-35.459,47.888,-35.459,18.253,73.102,349.576
8867,2021,-1.423,34.22,201.635,6.316,6.316,216.374,-0.55,156.453,-32.28,57.8,-32.28,-2.01,69.354,372.827
8892,2018,-2.755,12.325,81.51,1.518,1.518,151.042,0.22,49.31,2.715,0,2.715,8.057,54.904,200.352
8892,2019,-2.748,10.372,96.173,0.367,0.367,142.508,0.31,48.592,4.058,0,4.058,8.155,64.666,191.1
8892,2020,-2.55,12.395,68.339,0.46,0.46,111.554,-0.73,38.855,-8.869,0,-8.869,1.064,38.501,150.409
8892,2021,-2.699,11.37,72.852,0.568,0.568,150.751,0.95,53.124,10.989,0,10.989,11.105,49.25,203.875
8892,2022,-2.863,23.914,87.964,0.889,0.889,201.753,2,82.927,20.889,0,20.889,29.532,54.042,284.68
8898,2018,-26.929,26195.054,37412.924,133.586,133.586,5932.336,5.75,1543.485,856.695,3748.116,856.695,1543.485,24890.217,7475.821
8898,2019,-23,27194,38830,138,138,6367,7.17,1656,1034,4166,1034,1656,25623,8023
8898,2020,11,33678,47482,124,124,6833,5.83,1335,818,8497,818,1335,25784,8168
8898,2021,-41,46558,61891,74,74,7718,6.63,2192,1403,9282,1403,2192,30082,9910
8898,2022,-982,62975,80951,91,91,8854,6.98,2454,1509,11447,1509,2454,49277,11308
8901,2018,-18.746,103.401,1199.58,242.61,242.61,1179.968,0.82,541.037,175.402,130.083,175.402,371.866,359.365,1721.005
8901,2019,-23.223,53.147,1053.218,250.629,250.629,917.404,-0.41,305.005,-87.111,100.947,-87.111,136.878,266.719,1222.409
